task_id,representation,dsl_design,replicate,model,model_revision,temperature,seed,artifact_hash,parse_success,compile_success,runtime_success,unsupported,support_status,hidden_traces_tested,positive_traces,negative_traces,false_accepts,false_rejects,total_mismatches,first_attempt_correct,failure_category,failure_detail,exact_equivalence_checked,exact_equivalence_result,system_prompt_hash,user_prompt_hash,response_hash
audit_06,a1,,3,llama3.2:3b,a80c4f17acd5,0.7,20266103,199107b3914a2157a183174e60a7a5c5bc82cd87b2a1054c7167db5819b596ae,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 19,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,ca21faeeb0b7558d287da86c9f148289368b7b2d654cacbfcf99ad9af17a1a7d,94fa880599b7235f8b7822d14341b63602bc9e7e6e5f8dd9efff221232dfccfa
audit_06,a1,,4,llama3.2:3b,a80c4f17acd5,0.7,20266104,a426e5e201f9e03a048c77077695a60deffa2c7b2186843aa74d8e8045df5365,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected token '(',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,ca21faeeb0b7558d287da86c9f148289368b7b2d654cacbfcf99ad9af17a1a7d,803f981446a1a7d058c268a6857e3219218cc44143dec73004e617bfb0a92783
audit_06,a1,,5,llama3.2:3b,a80c4f17acd5,0.7,20266105,afd7de4cb99bc8e2490fd535acaf98b414062e44120ff6bea7b754cb593d220e,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 31,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,ca21faeeb0b7558d287da86c9f148289368b7b2d654cacbfcf99ad9af17a1a7d,775b05458674b78ff19842d02c0c50a0d943ac0404490233d41a0e102e1b4663
audit_06,a1,,6,llama3.2:3b,a80c4f17acd5,0.7,20266106,771b29e702c13e6c59f3d08ea0c4be7d283747b5e1c6a02e9bfba42073d2de23,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected token '!',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,ca21faeeb0b7558d287da86c9f148289368b7b2d654cacbfcf99ad9af17a1a7d,0a8ac42b8dc8f412b8ec98540497cb4cf6391778d3d360913f3fa254cd8b330b
audit_06,a1,,7,llama3.2:3b,a80c4f17acd5,0.7,20266107,a1282f9ad8926eb9e8742a3260dbf7f1eb6129f48d1efa161ddfcbd8ebb404fb,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 0,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,ca21faeeb0b7558d287da86c9f148289368b7b2d654cacbfcf99ad9af17a1a7d,c61156784a2947f3fd78e37a27abdd58cbc21d3a15a68fbffda3d8cec7058600
audit_06,a1,,8,llama3.2:3b,a80c4f17acd5,0.7,20266108,092521bc22e4ec3fdf7cd2e3e4d11f0c487e6cf19cf3f60d7e463c2330dc9c5b,True,True,True,False,attempted,4500,2343,2157,1508,0,1508,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,ca21faeeb0b7558d287da86c9f148289368b7b2d654cacbfcf99ad9af17a1a7d,e37f34891197da557b5c058f8a6212e173af1e8ec46c2aea305f0bb23a066b18
audit_06,a1,,9,llama3.2:3b,a80c4f17acd5,0.7,20266109,ddb8032853c38fde755e43492de2342252b3c26ab2f5be95701e200e43519c50,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 12,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,ca21faeeb0b7558d287da86c9f148289368b7b2d654cacbfcf99ad9af17a1a7d,a573835a757d5fb484ff2c49a40667dabde94ae1de51ced58b2e7f9394d18518
audit_06,a2a,design_a,0,llama3.2:3b,a80c4f17acd5,0.7,20266200,a75e86586d24bd6c2303d6e2c9c2116eff1545385b77c11ed348d749019320f5,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f566474c9a2cd36585e46684b4be0ced22119e374566e6c0536733de2a6737bd,d40a7b686d263c7cffce2ae1a32ef30598374436ce334f1c0d29f125719a929e
audit_06,a2a,design_a,1,llama3.2:3b,a80c4f17acd5,0.7,20266201,7ee00c9e69875cab7ab959cceb21d3936fca8b5990b066d04c5c2b7652fa8e1a,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f566474c9a2cd36585e46684b4be0ced22119e374566e6c0536733de2a6737bd,0f7b5eb306e170289f0d8ad88e3426939d8b2599334306016f4c43522fd2eb82
audit_06,a2a,design_a,2,llama3.2:3b,a80c4f17acd5,0.7,20266202,8b909bdd194e8f25afa2b232cfa5885e85ae0254dbf12f287c5535e9ab29c2fb,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f566474c9a2cd36585e46684b4be0ced22119e374566e6c0536733de2a6737bd,97f8ddb930dc44852309e7842cd29955f5d2d309306aea095b3cfb55f4845385
audit_06,a2a,design_a,3,llama3.2:3b,a80c4f17acd5,0.7,20266203,53bd5b326d92254e7c06cc6c6e0e3ac6b3b425df108875a76c6556c7d9268f0a,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f566474c9a2cd36585e46684b4be0ced22119e374566e6c0536733de2a6737bd,b32f9e84356b520ab4ae54c8cd6eb96cf77acbd23deb477dbd8159ccce8461ed
audit_06,a2a,design_a,4,llama3.2:3b,a80c4f17acd5,0.7,20266204,418edd144e114338adc4bbff7e331a81fe6e9dba2d80c99ac2c1a6729d230e6e,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f566474c9a2cd36585e46684b4be0ced22119e374566e6c0536733de2a6737bd,88b47159662be54855e332d6a2e686fb79ec2b2c9d056612114d40cda39e9f20
audit_06,a2a,design_a,5,llama3.2:3b,a80c4f17acd5,0.7,20266205,437b56b146ea2ce1c4be95cbdaa1890ad259708345b851e07602695bcec18904,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f566474c9a2cd36585e46684b4be0ced22119e374566e6c0536733de2a6737bd,a7eff8d075425af250e91fd0453bd4f177a5407b069f813a17f863335fad43e8
audit_06,a2a,design_a,6,llama3.2:3b,a80c4f17acd5,0.7,20266206,c0c2a07928012230fbacd779451dd1c8ca5b82f6fd0047600bc5efd2175da2ea,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f566474c9a2cd36585e46684b4be0ced22119e374566e6c0536733de2a6737bd,0101f58122978618931a56bc6fc83ac38146539e6d6592fb7b8fdb56971a268c
audit_06,a2a,design_a,7,llama3.2:3b,a80c4f17acd5,0.7,20266207,a121704dd3aaec95a607504c784c6862f7fd1e96ba967e2e0f6ba6daa9d2f2e8,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: too many arguments to 'eventually' at line 1, column 24",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f566474c9a2cd36585e46684b4be0ced22119e374566e6c0536733de2a6737bd,ac12a377b16bbd08e7d82a7b413f4527b87e450e8004078b9034b55c2e1761cb
audit_06,a2a,design_a,8,llama3.2:3b,a80c4f17acd5,0.7,20266208,a02da3333f04f57fdaee379f46e78e1c126786ed42f03986d5b72035f89dba5f,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f566474c9a2cd36585e46684b4be0ced22119e374566e6c0536733de2a6737bd,00e47ca9ed32c0df24e13c59004a1ed30aceed2e079a7ec5a398015c1e369dab
audit_06,a2a,design_a,9,llama3.2:3b,a80c4f17acd5,0.7,20266209,cfe75f4fcdbafef7e0ee92745cf1bd7b01d0ee5587d8427bfb434208577740a9,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f566474c9a2cd36585e46684b4be0ced22119e374566e6c0536733de2a6737bd,4337fce152877b600ad40bacc6206607d7c0d1e1ff6869cc9ab4604bf0125573
audit_06,a2b,design_b,0,llama3.2:3b,a80c4f17acd5,0.7,20266300,e452e4728aaf968717d60302dccd0fe87419e7e9f51eab56c6809254b00d9482,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: unexpected text at character 71: ' = """"""all {'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6ae35cbabc0487c286742e9904bd75410151278d27600ab782c1065de2fda583,6cf1c30529e9bbbbeb45b89ceda8f09c638dbbc614ebc2540ec42bcf4cf0e097
audit_06,a2b,design_b,1,llama3.2:3b,a80c4f17acd5,0.7,20266301,8b86f737d509264e3de294e6c5b75fcff739c421178b22c12affffa5c69a60c8,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 7, got '{'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6ae35cbabc0487c286742e9904bd75410151278d27600ab782c1065de2fda583,6bcd540c0465bfa69b7b58a55d1c63835c10c46c6829a10186cef1416ddacab6
audit_06,a2b,design_b,2,llama3.2:3b,a80c4f17acd5,0.7,20266302,ce5963240dd32c1673935f5ba095281bacdd96c8dfead9f0bf0129b21285eaf5,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: unexpected text at character 71: ' = """"""'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6ae35cbabc0487c286742e9904bd75410151278d27600ab782c1065de2fda583,3444697780b4a1eaca72c5aa1a8e928e29bb2ef3f03a2cde90454eeaa52bfd75
audit_06,a2b,design_b,3,llama3.2:3b,a80c4f17acd5,0.7,20266303,239a870d8ac6bc87d19bed70e8a29d9f383b5c9f1ce1dadf0c28c8a922ac21b3,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: unexpected text at character 71: ' = """"""'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6ae35cbabc0487c286742e9904bd75410151278d27600ab782c1065de2fda583,18db0bd285f86c165f2c7ed845d02ad15e71b3acc69c03112de807259f3c1e50
audit_06,a2b,design_b,4,llama3.2:3b,a80c4f17acd5,0.7,20266304,8b86f737d509264e3de294e6c5b75fcff739c421178b22c12affffa5c69a60c8,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 7, got '{'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6ae35cbabc0487c286742e9904bd75410151278d27600ab782c1065de2fda583,6bcd540c0465bfa69b7b58a55d1c63835c10c46c6829a10186cef1416ddacab6
audit_06,a2b,design_b,5,llama3.2:3b,a80c4f17acd5,0.7,20266305,045704d2654f7fb1949975f6092ab9a4905694b9a041e480be9ea55a53b18a83,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected '}' at character 48, got ';'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6ae35cbabc0487c286742e9904bd75410151278d27600ab782c1065de2fda583,5dc67d9f2e96e390cd6fd7b34eff38299c1575991e0f34522b31c9bb64b72b92
audit_06,a2b,design_b,6,llama3.2:3b,a80c4f17acd5,0.7,20266306,ed78600ea34ec1e163b21ede2eeb3efa736e0ea120d462065425dab9c768c5c1,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,DSLSyntaxError: unexpected text at character 78: '(source):',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6ae35cbabc0487c286742e9904bd75410151278d27600ab782c1065de2fda583,251d17b91c2073de3ad7de5babfedd45af64fd53eb8ec5787a0daeb117680f7b
audit_06,a2b,design_b,7,llama3.2:3b,a80c4f17acd5,0.7,20266307,f724ebca6643a2c42dcac5f980f10f12ce6e6039e1130c39ca97a4e0f2233a35,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 11, got 'A'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6ae35cbabc0487c286742e9904bd75410151278d27600ab782c1065de2fda583,5aae09698baa040ef94f2e49c13da4bb217a010146d4cadc4294347459c10fe3
audit_06,a2b,design_b,8,llama3.2:3b,a80c4f17acd5,0.7,20266308,48ef643b5b04b5be661749ff5e3fd3a077a753cde590e6ad73ae80fc8c1204bb,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 7, got '{'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6ae35cbabc0487c286742e9904bd75410151278d27600ab782c1065de2fda583,3fa05eead28cae26fee296beb33350b448b23127866ce05f70e405e3d4b6b6f2
audit_06,a2b,design_b,9,llama3.2:3b,a80c4f17acd5,0.7,20266309,a8ac37c79734f423571c95311a44317a93cd471c84ef738b874e35acf19d543a,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: unexpected text at character 71: ' = """"""'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6ae35cbabc0487c286742e9904bd75410151278d27600ab782c1065de2fda583,bf8c9e99b302115d6313afe609cc0bda1c3569d96af9905784584b236b001aa3
audit_06,a2c,design_c,0,llama3.2:3b,a80c4f17acd5,0.7,20266400,0b21808e1ec35d54ce179f99c6e95ca8ae712cdfd7d21008f92b03d1f9ebe893,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 3, column 17",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b756f36513f13598008fbac35034785d7f9ecc7519f5b2a17057d11816299d75,fe3feaeafefab03388d56755ea262a8b273916ef02c13de9677608b3596e466f
audit_06,a2c,design_c,1,llama3.2:3b,a80c4f17acd5,0.7,20266401,0e8c3fc8d78041380cc7ae2ae7db59a7a30272dc53c33bd3b75439eb4795a8c9,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '=' at line 3, column 6",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b756f36513f13598008fbac35034785d7f9ecc7519f5b2a17057d11816299d75,9a34dbcf9e1a8ff9201f208dd01de8510d2f4ae0f5ab54c4208dac43e8f0dd14
audit_06,a2c,design_c,2,llama3.2:3b,a80c4f17acd5,0.7,20266402,527b8291e601d216942a1b067b01fe93dc60a20a204a1a88fc44d0a539d5f4a5,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '#' at line 6, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b756f36513f13598008fbac35034785d7f9ecc7519f5b2a17057d11816299d75,35845953fce42f98b0994ce4182f1b84c3763f5bd81a44789e77853d7092091d
audit_06,a2c,design_c,3,llama3.2:3b,a80c4f17acd5,0.7,20266403,94560189a3ef55f920d42add0e6068e1bbd5a77edee7710995411b5672ad1932,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 1, column 33",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b756f36513f13598008fbac35034785d7f9ecc7519f5b2a17057d11816299d75,5843f0eeaa2c77ad258e1d69a853e0e5d161f20ab65b56fba23ebd6604fd4d6c
audit_06,a2c,design_c,4,llama3.2:3b,a80c4f17acd5,0.7,20266404,4df82824b6317b8cc3363c5e9a09f9152181403591cc8b28722b535b89f78435,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 1, column 33",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b756f36513f13598008fbac35034785d7f9ecc7519f5b2a17057d11816299d75,382de27d96b89aa4e70e04a58c0b8602b2d9ce248ebc362095d060bbd5ccea07
audit_06,a2c,design_c,5,llama3.2:3b,a80c4f17acd5,0.7,20266405,6d8bd53cd491260db96483c1df98973e09ea1c53e937d1b2b0a4f065521eee73,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '`' at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b756f36513f13598008fbac35034785d7f9ecc7519f5b2a17057d11816299d75,29f5ffc422f6b8b793524d5373c00f8784339ba4698c0be2c2de848eed44d281
audit_06,a2c,design_c,6,llama3.2:3b,a80c4f17acd5,0.7,20266406,c6a03a609ccbd780f1b50f70c2b67db6c93fddf3c1b9bd1972bceebcb0805618,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 3, column 17",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b756f36513f13598008fbac35034785d7f9ecc7519f5b2a17057d11816299d75,d837db84c83a19766c41a388708dc5ca4a4b2a2ec85553c1e19b16a3adb20b03
audit_06,a2c,design_c,7,llama3.2:3b,a80c4f17acd5,0.7,20266407,d3ad6345dc48763e7a6a80759b23cba7278d802fa17e0849609cb5bfb9bdbc15,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '@' at line 5, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b756f36513f13598008fbac35034785d7f9ecc7519f5b2a17057d11816299d75,558e5d1f2598334ba4cea9016b8b3948cfceee2abfb0b7749a712ac4a2b7b041
audit_06,a2c,design_c,8,llama3.2:3b,a80c4f17acd5,0.7,20266408,0ab131528ccc10d3ceef52cb1f4d6366faf90f61aeb37f8ebc8b59041519924a,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '=' at line 3, column 6",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b756f36513f13598008fbac35034785d7f9ecc7519f5b2a17057d11816299d75,38cbc282108309c875ac0fc3587d50eed0dd60dc868cc76acd84d5b3d5d9a015
audit_06,a2c,design_c,9,llama3.2:3b,a80c4f17acd5,0.7,20266409,af9b12f1948b3b597212cc26ec0598eb9bc5194fabe04de6fbd4f648cecf796f,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 1, column 23",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b756f36513f13598008fbac35034785d7f9ecc7519f5b2a17057d11816299d75,d78539c440132261c49b0e753825cfe4f9848e2f7fc22b486c2d3406617105a6
audit_06,a3,,0,llama3.2:3b,a80c4f17acd5,0.7,20266500,48894180c39401ba7b9bb2591eda3bc0b1eeffa6191cee32f109bbc29e80b4cb,True,True,True,False,attempted,4500,2343,2157,0,2343,2343,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7eb9ffe6eb964bc83a7ac26ae600ce46f6be951424f1fe24d37aecd0f3c68e90,04928e3d2a8a2f8d7ac4c0885fc16d48b5fedd1fdd9590bf7791e2858f765ad9
audit_06,a3,,1,llama3.2:3b,a80c4f17acd5,0.7,20266501,ae390b62179285a15e2561e5b06291d048a6fc69fa0a896cd1bd89af4e65adb7,True,True,True,False,attempted,4500,2343,2157,1508,1147,2655,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7eb9ffe6eb964bc83a7ac26ae600ce46f6be951424f1fe24d37aecd0f3c68e90,eb18fb083693a0a27eef4f4cb7120f1e93c1306b4e1399238c437065a6c29425
audit_06,a3,,2,llama3.2:3b,a80c4f17acd5,0.7,20266502,b530209bfc3a4b8c095314253fba94b02eec3f62e10c628b1d9a8e45c4dfbaba,True,False,False,False,attempted,0,0,0,0,0,0,False,runtime error,TypeError: 'set' object is not subscriptable,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7eb9ffe6eb964bc83a7ac26ae600ce46f6be951424f1fe24d37aecd0f3c68e90,79f778e39baa23937ac8f7e72905a6c67d3b427ad776e2df00bfffe396239d7c
audit_06,a3,,3,llama3.2:3b,a80c4f17acd5,0.7,20266503,95f654116fab56748e6d50280223fdb3f3e5549ecfdd00c64b878ea76e911fb0,True,False,False,False,attempted,0,0,0,0,0,0,False,runtime error,Exception: X forbidden between A and C,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7eb9ffe6eb964bc83a7ac26ae600ce46f6be951424f1fe24d37aecd0f3c68e90,d62fb49810343cd8e3305497353f01d2b5d943528673779d8911a999c2d4e764
audit_06,a3,,4,llama3.2:3b,a80c4f17acd5,0.7,20266504,f054868d75087291697915e6091cb95fc15fe38f062dfebb08c8bdb35ef05046,True,True,True,False,attempted,4500,2343,2157,2157,772,2929,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7eb9ffe6eb964bc83a7ac26ae600ce46f6be951424f1fe24d37aecd0f3c68e90,b4786240ac5a792c3b554b70660c1594abf5bfe5db0a788f7c25caa9cefc3947
audit_06,a3,,5,llama3.2:3b,a80c4f17acd5,0.7,20266505,fbb6a39706c4feca68a0e066086f431c773734b272ae7b6767238b6ee3bab5c4,True,True,True,False,attempted,4500,2343,2157,2157,772,2929,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7eb9ffe6eb964bc83a7ac26ae600ce46f6be951424f1fe24d37aecd0f3c68e90,3e48f2abde170339d9d9ef34a6053615a468b8a5eba67107f21c9449a67e74b1
audit_06,a3,,6,llama3.2:3b,a80c4f17acd5,0.7,20266506,b8244e9cea552829e8c4791f84961096319dbd2466338b6023c88b50ed85567d,True,False,False,False,attempted,0,0,0,0,0,0,False,runtime error,NameError: name 'propositions' is not defined,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7eb9ffe6eb964bc83a7ac26ae600ce46f6be951424f1fe24d37aecd0f3c68e90,d832446b8510c8c39e83a44e39ec5c825698fd31ba5c4cc5ff031d3541ddb1f6
audit_06,a3,,7,llama3.2:3b,a80c4f17acd5,0.7,20266507,20ad4230f1659376632c63601289f95fcd00e3d6fa2c5c14ea4730b47d00631d,True,False,False,False,attempted,0,0,0,0,0,0,False,runtime error,ValueError: Avoid X until C,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7eb9ffe6eb964bc83a7ac26ae600ce46f6be951424f1fe24d37aecd0f3c68e90,40d93a82ad8e9e7a9483b81f0c6bc05592e380759f3a3c530e2525debd87c744
audit_06,a3,,8,llama3.2:3b,a80c4f17acd5,0.7,20266508,089c8c4375d873347b29c4a3a6a2add87d53015504da03cfaac04f71a241b9a3,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"SyntaxError: invalid syntax (<unknown>, line 4)",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7eb9ffe6eb964bc83a7ac26ae600ce46f6be951424f1fe24d37aecd0f3c68e90,0a2fcbae10671ffb86a5370687f4aa2ad2bc3b6e0ff526f90ac9172ea88a9f21
audit_06,a3,,9,llama3.2:3b,a80c4f17acd5,0.7,20266509,2a9b2a59bf4b9cf64963502cce76ce384ebc552b07f5cbe5b68eef2d71e9b47a,True,False,False,False,attempted,0,0,0,0,0,0,False,runtime error,Exception: X should be avoided until C,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7eb9ffe6eb964bc83a7ac26ae600ce46f6be951424f1fe24d37aecd0f3c68e90,2cbc8924e382859b6469c4f2b5a5f2d0bfe33d637815fd0d3e75dd57a5754450
audit_07,a1,,0,llama3.2:3b,a80c4f17acd5,0.7,20267100,57833ee095ffb65ce6ec283e5573dc8b2849d5085d78c22b99da2c7858e44df7,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 11,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,5156ea6a0db3ae7019ac0bf10a8cc57ae8f350fc3cae591644fa01c1f42caf4b,0c812e31b0b1312edcdae219ddece37feb8d4a0b8beff5c6eaa495a8d9572435
audit_07,a1,,1,llama3.2:3b,a80c4f17acd5,0.7,20267101,a1321a5556ebf06148463b889ec28e5144a100a02a660e1ba80fa050a78a6d6f,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 25,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,5156ea6a0db3ae7019ac0bf10a8cc57ae8f350fc3cae591644fa01c1f42caf4b,34f52ee6aae280b7c1d341d1bba4b9d87fc35a969c21ce9b368dafc4c2c80097
audit_07,a1,,2,llama3.2:3b,a80c4f17acd5,0.7,20267102,9158d245f53dade4a43218bf3da9627ea6c0776ab876048fec09e5962a319ff6,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 9,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,5156ea6a0db3ae7019ac0bf10a8cc57ae8f350fc3cae591644fa01c1f42caf4b,be2758cdbef22280c260ac23c41f3d8b218f796527bf93bcbe90749b38a3abd6
audit_07,a1,,3,llama3.2:3b,a80c4f17acd5,0.7,20267103,f80eed242a22eefc1ba020628b79c86d4922cc8ebbfcb7702d03d6029456e6ed,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 18,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,5156ea6a0db3ae7019ac0bf10a8cc57ae8f350fc3cae591644fa01c1f42caf4b,8c795102986b9ccd0f2955471d90409499afd918961e94f3554b4672a22b2e90
audit_07,a1,,4,llama3.2:3b,a80c4f17acd5,0.7,20267104,d560a233c40cdf215788910aa8fddf6e79ca28b77ea64918b1836babc645055f,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 17,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,5156ea6a0db3ae7019ac0bf10a8cc57ae8f350fc3cae591644fa01c1f42caf4b,a1426761c434222f15b65648281fcf6a3ffb229da189c3df697466198a313255
